uuid,age_range,marry,fammily_num,child_num,house_flg,income,visits_frequency,pass_days,all_purchase_price,purchase_num,purchase_product_num,coupon_use,purchase_price,coupon_id,category_id,category
373,50-59,既婚,2,0,0,2,14,6,120073,5,5,0,6206,10,c10,スキンケア・ヘアケア
373,50-59,既婚,2,0,0,2,14,6,120073,0,0,0,0,11,c11,花・植物
374,50-59,既婚,2,0,0,4,9,7,30802,1,1,0,445,1,c1,米・パン
374,50-59,既婚,2,0,0,4,9,7,30802,1,2,0,924,2,c2,肉
374,50-59,既婚,2,0,0,4,9,7,30802,2,2,0,776,3,c3,海鮮
374,50-59,既婚,2,0,0,4,9,7,30802,2,3,0,626,4,c4,自然食品
374,50-59,既婚,2,0,0,4,9,7,30802,6,8,0,3734,5,c5,即席食品
374,50-59,既婚,2,0,0,4,9,7,30802,2,2,0,1170,6,c6,惣菜
374,50-59,既婚,2,0,0,4,9,7,30802,0,0,0,0,7,c7,飲料
374,50-59,既婚,2,0,0,4,9,7,30802,9,64,-445,19281,8,c8,食料品その他
374,50-59,既婚,2,0,0,4,9,7,30802,9,11,0,3846,9,c9,医薬品類
374,50-59,既婚,2,0,0,4,9,7,30802,0,0,0,0,10,c10,スキンケア・ヘアケア
374,50-59,既婚,2,0,0,4,9,7,30802,0,0,0,0,11,c11,花・植物
375,70+,無回答,1,0,0,2,10,6,56471,4,5,0,2434,1,c1,米・パン
375,70+,無回答,1,0,0,2,10,6,56471,1,1,0,922,2,c2,肉
375,70+,無回答,1,0,0,2,10,6,56471,0,0,0,0,3,c3,海鮮
375,70+,無回答,1,0,0,2,10,6,56471,1,1,-89,443,4,c4,自然食品
375,70+,無回答,1,0,0,2,10,6,56471,10,14,0,7464,5,c5,即席食品
375,70+,無回答,1,0,0,2,10,6,56471,1,1,0,621,6,c6,惣菜
375,70+,無回答,1,0,0,2,10,6,56471,0,0,0,0,7,c7,飲料
375,70+,無回答,1,0,0,2,10,6,56471,10,165,0,40326,8,c8,食料品その他
375,70+,無回答,1,0,0,2,10,6,56471,8,10,0,4261,9,c9,医薬品類
375,70+,無回答,1,0,0,2,10,6,56471,0,0,0,0,10,c10,スキンケア・ヘアケア
375,70+,無回答,1,0,0,2,10,6,56471,0,0,0,0,11,c11,花・植物
376,70+,無回答,2,0,0,5,23,3,105631,8,8,0,3000,1,c1,米・パン
376,70+,無回答,2,0,0,5,23,3,105631,1,1,0,511,2,c2,肉
376,70+,無回答,2,0,0,5,23,3,105631,2,2,0,680,3,c3,海鮮
376,70+,無回答,2,0,0,5,23,3,105631,18,21,0,7029,4,c4,自然食品
376,70+,無回答,2,0,0,5,23,3,105631,5,6,0,4390,5,c5,即席食品
376,70+,無回答,2,0,0,5,23,3,105631,4,4,0,2539,6,c6,惣菜
376,70+,無回答,2,0,0,5,23,3,105631,8,8,0,4488,7,c7,飲料
376,70+,無回答,2,0,0,5,23,3,105631,23,145,0,61328,8,c8,食料品その他
376,70+,無回答,2,0,0,5,23,3,105631,23,36,0,19357,9,c9,医薬品類
376,70+,無回答,2,0,0,5,23,3,105631,2,2,0,1599,10,c10,スキンケア・ヘアケア
376,70+,無回答,2,0,0,5,23,3,105631,1,1,0,710,11,c11,花・植物
377,40-49,既婚,3,1,1,1,11,2,35914,2,2,0,390,1,c1,米・パン
377,40-49,既婚,3,1,1,1,11,2,35914,2,2,0,1063,2,c2,肉
377,40-49,既婚,3,1,1,1,11,2,35914,0,0,0,0,3,c3,海鮮
377,40-49,既婚,3,1,1,1,11,2,35914,3,3,0,871,4,c4,自然食品
377,40-49,既婚,3,1,1,1,11,2,35914,5,7,0,2161,5,c5,即席食品
377,40-49,既婚,3,1,1,1,11,2,35914,1,1,-178,333,6,c6,惣菜
377,40-49,既婚,3,1,1,1,11,2,35914,0,0,0,0,7,c7,飲料
377,40-49,既婚,3,1,1,1,11,2,35914,11,59,-178,16735,8,c8,食料品その他
377,40-49,既婚,3,1,1,1,11,2,35914,5,6,-712,14361,9,c9,医薬品類
377,40-49,既婚,3,1,1,1,11,2,35914,0,0,0,0,10,c10,スキンケア・ヘアケア
377,40-49,既婚,3,1,1,1,11,2,35914,0,0,0,0,11,c11,花・植物
378,50-59,無回答,2,0,0,4,41,1,103745,3,3,0,2131,1,c1,米・パン
378,50-59,無回答,2,0,0,4,41,1,103745,6,7,0,5816,2,c2,肉
378,50-59,無回答,2,0,0,4,41,1,103745,4,9,0,6315,3,c3,海鮮
378,50-59,無回答,2,0,0,4,41,1,103745,13,13,0,3837,4,c4,自然食品
378,50-59,無回答,2,0,0,4,41,1,103745,19,21,0,11054,5,c5,即席食品
378,50-59,無回答,2,0,0,4,41,1,103745,3,3,0,1446,6,c6,惣菜
378,50-59,無回答,2,0,0,4,41,1,103745,5,5,0,2058,7,c7,飲料
378,50-59,無回答,2,0,0,4,41,1,103745,41,173,-106,61578,8,c8,食料品その他
378,50-59,無回答,2,0,0,4,41,1,103745,11,12,0,8871,9,c9,医薬品類
378,50-59,無回答,2,0,0,4,41,1,103745,1,1,0,639,10,c10,スキンケア・ヘアケア
378,50-59,無回答,2,0,0,4,41,1,103745,0,0,0,0,11,c11,花・植物
379,50-59,無回答,2,0,0,6,5,50,27793,0,0,0,0,1,c1,米・パン
379,50-59,無回答,2,0,0,6,5,50,27793,0,0,0,0,2,c2,肉
379,50-59,無回答,2,0,0,6,5,50,27793,0,0,0,0,3,c3,海鮮
379,50-59,無回答,2,0,0,6,5,50,27793,5,9,0,4356,4,c4,自然食品
379,50-59,無回答,2,0,0,6,5,50,27793,0,0,0,0,5,c5,即席食品
379,50-59,無回答,2,0,0,6,5,50,27793,0,0,0,0,6,c6,惣菜
379,50-59,無回答,2,0,0,6,5,50,27793,5,25,0,5040,7,c7,飲料
379,50-59,無回答,2,0,0,6,5,50,27793,5,31,0,14367,8,c8,食料品その他
379,50-59,無回答,2,0,0,6,5,50,27793,5,9,0,4030,9,c9,医薬品類
379,50-59,無回答,2,0,0,6,5,50,27793,0,0,0,0,10,c10,スキンケア・ヘアケア
379,50-59,無回答,2,0,0,6,5,50,27793,0,0,0,0,11,c11,花・植物
380,50-59,無回答,1,0,0,4,10,9,74786,1,1,0,354,1,c1,米・パン
380,50-59,無回答,1,0,0,4,10,9,74786,1,1,0,1467,2,c2,肉
380,50-59,無回答,1,0,0,4,10,9,74786,0,0,0,0,3,c3,海鮮
380,50-59,無回答,1,0,0,4,10,9,74786,5,7,0,2213,4,c4,自然食品
380,50-59,無回答,1,0,0,4,10,9,74786,6,8,0,3588,5,c5,即席食品
380,50-59,無回答,1,0,0,4,10,9,74786,9,9,0,4992,6,c6,惣菜
380,50-59,無回答,1,0,0,4,10,9,74786,1,4,0,1275,7,c7,飲料
380,50-59,無回答,1,0,0,4,10,9,74786,10,112,-463,49363,8,c8,食料品その他
380,50-59,無回答,1,0,0,4,10,9,74786,10,17,-176,9401,9,c9,医薬品類
380,50-59,無回答,1,0,0,4,10,9,74786,0,0,0,0,10,c10,スキンケア・ヘアケア
380,50-59,無回答,1,0,0,4,10,9,74786,2,2,0,2133,11,c11,花・植物
381,50-59,無回答,3,1,0,6,3,54,43838,1,1,0,1601,1,c1,米・パン
381,50-59,無回答,3,1,0,6,3,54,43838,0,0,0,0,2,c2,肉
381,50-59,無回答,3,1,0,6,3,54,43838,0,0,0,0,3,c3,海鮮
381,50-59,無回答,3,1,0,6,3,54,43838,0,0,0,0,4,c4,自然食品
381,50-59,無回答,3,1,0,6,3,54,43838,3,6,0,7113,5,c5,即席食品
381,50-59,無回答,3,1,0,6,3,54,43838,0,0,0,0,6,c6,惣菜
381,50-59,無回答,3,1,0,6,3,54,43838,3,5,0,3018,7,c7,飲料
381,50-59,無回答,3,1,0,6,3,54,43838,3,128,0,25747,8,c8,食料品その他
381,50-59,無回答,3,1,0,6,3,54,43838,3,10,0,4972,9,c9,医薬品類
381,50-59,無回答,3,1,0,6,3,54,43838,1,1,0,1387,10,c10,スキンケア・ヘアケア
381,50-59,無回答,3,1,0,6,3,54,43838,0,0,0,0,11,c11,花・植物
382,50-59,無回答,4,3,0,4,10,2,64776,4,4,0,958,1,c1,米・パン
382,50-59,無回答,4,3,0,4,10,2,64776,1,1,0,902,2,c2,肉
382,50-59,無回答,4,3,0,4,10,2,64776,2,3,0,1396,3,c3,海鮮
382,50-59,無回答,4,3,0,4,10,2,64776,8,8,0,2349,4,c4,自然食品
382,50-59,無回答,4,3,0,4,10,2,64776,8,11,0,6115,5,c5,即席食品
382,50-59,無回答,4,3,0,4,10,2,64776,2,2,0,2347,6,c6,惣菜
382,50-59,無回答,4,3,0,4,10,2,64776,3,4,0,1821,7,c7,飲料
382,50-59,無回答,4,3,0,4,10,2,64776,10,162,0,41253,8,c8,食料品その他
382,50-59,無回答,4,3,0,4,10,2,64776,9,12,0,5277,9,c9,医薬品類
382,50-59,無回答,4,3,0,4,10,2,64776,1,1,0,890,10,c10,スキンケア・ヘアケア
382,50-59,無回答,4,3,0,4,10,2,64776,1,1,0,1468,11,c11,花・植物
383,50-59,既婚,2,0,0,9,10,6,49118,4,4,0,2968,1,c1,米・パン
383,50-59,既婚,2,0,0,9,10,6,49118,2,2,0,4491,2,c2,肉
383,50-59,既婚,2,0,0,9,10,6,49118,0,0,0,0,3,c3,海鮮
383,50-59,既婚,2,0,0,9,10,6,49118,10,13,0,5246,4,c4,自然食品
383,50-59,既婚,2,0,0,9,10,6,49118,9,13,0,7733,5,c5,即席食品
383,50-59,既婚,2,0,0,9,10,6,49118,2,3,0,1775,6,c6,惣菜
383,50-59,既婚,2,0,0,9,10,6,49118,4,4,0,1136,7,c7,飲料
383,50-59,既婚,2,0,0,9,10,6,49118,10,47,0,16540,8,c8,食料品その他
383,50-59,既婚,2,0,0,9,10,6,49118,10,24,0,6359,9,c9,医薬品類
383,50-59,既婚,2,0,0,9,10,6,49118,2,2,0,913,10,c10,スキンケア・ヘアケア
383,50-59,既婚,2,0,0,9,10,6,49118,1,1,0,1957,11,c11,花・植物
384,30-39,既婚,5,3,0,4,13,7,110218,1,1,0,354,1,c1,米・パン
384,30-39,既婚,5,3,0,4,13,7,110218,5,7,0,3505,2,c2,肉
384,30-39,既婚,5,3,0,4,13,7,110218,1,1,0,710,3,c3,海鮮
384,30-39,既婚,5,3,0,4,13,7,110218,4,6,0,1512,4,c4,自然食品
384,30-39,既婚,5,3,0,4,13,7,110218,13,29,-97,14730,5,c5,即席食品
384,30-39,既婚,5,3,0,4,13,7,110218,1,1,0,532,6,c6,惣菜
384,30-39,既婚,5,3,0,4,13,7,110218,1,1,0,318,7,c7,飲料
384,30-39,既婚,5,3,0,4,13,7,110218,13,223,-2023,69939,8,c8,食料品その他
384,30-39,既婚,5,3,0,4,13,7,110218,13,31,-851,17288,9,c9,医薬品類
384,30-39,既婚,5,3,0,4,13,7,110218,3,3,0,1330,10,c10,スキンケア・ヘアケア
384,30-39,既婚,5,3,0,4,13,7,110218,0,0,0,0,11,c11,花・植物
385,70+,無回答,2,0,0,5,18,24,47366,18,35,0,5038,1,c1,米・パン
385,70+,無回答,2,0,0,5,18,24,47366,2,3,0,2016,2,c2,肉
385,70+,無回答,2,0,0,5,18,24,47366,0,0,0,0,3,c3,海鮮
385,70+,無回答,2,0,0,5,18,24,47366,7,7,0,2404,4,c4,自然食品
385,70+,無回答,2,0,0,5,18,24,47366,2,2,0,801,5,c5,即席食品
385,70+,無回答,2,0,0,5,18,24,47366,2,2,0,977,6,c6,惣菜
385,70+,無回答,2,0,0,5,18,24,47366,0,0,0,0,7,c7,飲料
385,70+,無回答,2,0,0,5,18,24,47366,18,94,0,30674,8,c8,食料品その他
385,70+,無回答,2,0,0,5,18,24,47366,7,7,0,5456,9,c9,医薬品類
385,70+,無回答,2,0,0,5,18,24,47366,0,0,0,0,10,c10,スキンケア・ヘアケア
385,70+,無回答,2,0,0,5,18,24,47366,0,0,0,0,11,c11,花・植物
386,40-49,既婚,3,1,0,6,10,29,217537,4,4,0,1132,1,c1,米・パン
386,40-49,既婚,3,1,0,6,10,29,217537,6,7,0,7433,2,c2,肉
386,40-49,既婚,3,1,0,6,10,29,217537,3,6,0,2577,3,c3,海鮮
386,40-49,既婚,3,1,0,6,10,29,217537,10,14,0,7636,4,c4,自然食品
386,40-49,既婚,3,1,0,6,10,29,217537,10,15,0,12021,5,c5,即席食品
386,40-49,既婚,3,1,0,6,10,29,217537,9,9,0,4990,6,c6,惣菜
386,40-49,既婚,3,1,0,6,10,29,217537,0,0,0,0,7,c7,飲料
386,40-49,既婚,3,1,0,6,10,29,217537,10,511,-222,163053,8,c8,食料品その他
386,40-49,既婚,3,1,0,6,10,29,217537,10,25,0,12628,9,c9,医薬品類
386,40-49,既婚,3,1,0,6,10,29,217537,2,2,0,2155,10,c10,スキンケア・ヘアケア
386,40-49,既婚,3,1,0,6,10,29,217537,3,3,0,3912,11,c11,花・植物
387,40-49,独身,1,0,0,3,15,3,71536,11,19,0,2447,1,c1,米・パン
387,40-49,独身,1,0,0,3,15,3,71536,2,2,0,794,2,c2,肉
387,40-49,独身,1,0,0,3,15,3,71536,2,2,0,603,3,c3,海鮮
387,40-49,独身,1,0,0,3,15,3,71536,8,10,0,2753,4,c4,自然食品
387,40-49,独身,1,0,0,3,15,3,71536,15,33,0,10548,5,c5,即席食品
387,40-49,独身,1,0,0,3,15,3,71536,4,4,0,1009,6,c6,惣菜
387,40-49,独身,1,0,0,3,15,3,71536,1,1,0,443,7,c7,飲料
387,40-49,独身,1,0,0,3,15,3,71536,15,219,-1380,49684,8,c8,食料品その他
387,40-49,独身,1,0,0,3,15,3,71536,9,10,0,3255,9,c9,医薬品類
387,40-49,独身,1,0,0,3,15,3,71536,0,0,0,0,10,c10,スキンケア・ヘアケア
387,40-49,独身,1,0,0,3,15,3,71536,0,0,0,0,11,c11,花・植物
388,40-49,既婚,3,1,0,9,0,60,76666,0,2,0,958,1,c1,米・パン
388,40-49,既婚,3,1,0,9,0,60,76666,0,3,0,3563,2,c2,肉
388,40-49,既婚,3,1,0,9,0,60,76666,0,3,0,3202,3,c3,海鮮
388,40-49,既婚,3,1,0,9,0,60,76666,0,2,0,1278,4,c4,自然食品
388,40-49,既婚,3,1,0,9,0,60,76666,0,7,0,4887,5,c5,即席食品
388,40-49,既婚,3,1,0,9,0,60,76666,0,6,0,4406,6,c6,惣菜
388,40-49,既婚,3,1,0,9,0,60,76666,0,0,0,0,7,c7,飲料
388,40-49,既婚,3,1,0,9,0,60,76666,0,100,0,49812,8,c8,食料品その他
388,40-49,既婚,3,1,0,9,0,60,76666,0,7,0,7316,9,c9,医薬品類
388,40-49,既婚,3,1,0,9,0,60,76666,0,0,0,0,10,c10,スキンケア・ヘアケア
388,40-49,既婚,3,1,0,9,0,60,76666,0,1,0,1244,11,c11,花・植物
389,30-39,既婚,2,0,0,3,25,4,109234,5,5,0,2092,1,c1,米・パン
389,30-39,既婚,2,0,0,3,25,4,109234,1,1,0,623,2,c2,肉
389,30-39,既婚,2,0,0,3,25,4,109234,3,3,0,3953,3,c3,海鮮
389,30-39,既婚,2,0,0,3,25,4,109234,6,7,0,2290,4,c4,自然食品
389,30-39,既婚,2,0,0,3,25,4,109234,4,4,0,1868,5,c5,即席食品
389,30-39,既婚,2,0,0,3,25,4,109234,2,2,0,1066,6,c6,惣菜
389,30-39,既婚,2,0,0,3,25,4,109234,6,7,0,3442,7,c7,飲料
389,30-39,既婚,2,0,0,3,25,4,109234,25,146,0,83594,8,c8,食料品その他
389,30-39,既婚,2,0,0,3,25,4,109234,14,14,0,9054,9,c9,医薬品類
389,30-39,既婚,2,0,0,3,25,4,109234,2,2,0,1252,10,c10,スキンケア・ヘアケア
389,30-39,既婚,2,0,0,3,25,4,109234,0,0,0,0,11,c11,花・植物
390,40-49,既婚,2,0,0,5,2,56,36084,0,0,0,0,1,c1,米・パン
390,40-49,既婚,2,0,0,5,2,56,36084,1,3,0,2496,2,c2,肉
390,40-49,既婚,2,0,0,5,2,56,36084,0,0,0,0,3,c3,海鮮
390,40-49,既婚,2,0,0,5,2,56,36084,2,3,0,1241,4,c4,自然食品
390,40-49,既婚,2,0,0,5,2,56,36084,2,3,0,3113,5,c5,即席食品
390,40-49,既婚,2,0,0,5,2,56,36084,0,0,0,0,6,c6,惣菜
390,40-49,既婚,2,0,0,5,2,56,36084,1,1,0,267,7,c7,飲料
390,40-49,既婚,2,0,0,5,2,56,36084,2,67,-1291,24424,8,c8,食料品その他
390,40-49,既婚,2,0,0,5,2,56,36084,2,10,-133,3665,9,c9,医薬品類
390,40-49,既婚,2,0,0,5,2,56,36084,2,2,0,878,10,c10,スキンケア・ヘアケア
390,40-49,既婚,2,0,0,5,2,56,36084,0,0,0,0,11,c11,花・植物
391,70+,独身,1,0,0,3,9,9,9479,0,0,0,0,1,c1,米・パン
391,70+,独身,1,0,0,3,9,9,9479,0,0,0,0,2,c2,肉
391,70+,独身,1,0,0,3,9,9,9479,1,3,0,2131,3,c3,海鮮
391,70+,独身,1,0,0,3,9,9,9479,2,3,0,833,4,c4,自然食品
391,70+,独身,1,0,0,3,9,9,9479,2,2,0,710,5,c5,即席食品
391,70+,独身,1,0,0,3,9,9,9479,0,0,0,0,6,c6,惣菜
391,70+,独身,1,0,0,3,9,9,9479,3,4,-66,1436,7,c7,飲料
391,70+,独身,1,0,0,3,9,9,9479,9,13,0,2616,8,c8,食料品その他
391,70+,独身,1,0,0,3,9,9,9479,5,5,0,1542,9,c9,医薬品類
391,70+,独身,1,0,0,3,9,9,9479,1,1,0,211,10,c10,スキンケア・ヘアケア
391,70+,独身,1,0,0,3,9,9,9479,0,0,0,0,11,c11,花・植物
392,50-59,無回答,1,0,0,6,15,4,136047,4,4,0,1631,1,c1,米・パン
392,50-59,無回答,1,0,0,6,15,4,136047,1,1,0,1487,2,c2,肉
392,50-59,無回答,1,0,0,6,15,4,136047,5,5,0,1681,3,c3,海鮮
392,50-59,無回答,1,0,0,6,15,4,136047,13,24,0,4915,4,c4,自然食品
392,50-59,無回答,1,0,0,6,15,4,136047,10,10,-97,4895,5,c5,即席食品
392,50-59,無回答,1,0,0,6,15,4,136047,4,4,0,1811,6,c6,惣菜
392,50-59,無回答,1,0,0,6,15,4,136047,8,8,0,4067,7,c7,飲料
392,50-59,無回答,1,0,0,6,15,4,136047,15,211,-1113,96465,8,c8,食料品その他
392,50-59,無回答,1,0,0,6,15,4,136047,15,40,0,18205,9,c9,医薬品類
392,50-59,無回答,1,0,0,6,15,4,136047,0,0,0,0,10,c10,スキンケア・ヘアケア
392,50-59,無回答,1,0,0,6,15,4,136047,1,1,0,890,11,c11,花・植物
393,40-49,無回答,1,0,0,3,4,52,10902,0,0,0,0,1,c1,米・パン
393,40-49,無回答,1,0,0,3,4,52,10902,1,1,0,532,2,c2,肉
393,40-49,無回答,1,0,0,3,4,52,10902,0,0,0,0,3,c3,海鮮
393,40-49,無回答,1,0,0,3,4,52,10902,1,2,0,459,4,c4,自然食品
393,40-49,無回答,1,0,0,3,4,52,10902,3,6,0,3346,5,c5,即席食品
393,40-49,無回答,1,0,0,3,4,52,10902,0,0,0,0,6,c6,惣菜
393,40-49,無回答,1,0,0,3,4,52,10902,0,0,0,0,7,c7,飲料
393,40-49,無回答,1,0,0,3,4,52,10902,4,14,-267,4336,8,c8,食料品その他
393,40-49,無回答,1,0,0,3,4,52,10902,3,3,0,2229,9,c9,医薬品類
393,40-49,無回答,1,0,0,3,4,52,10902,0,0,0,0,10,c10,スキンケア・ヘアケア
393,40-49,無回答,1,0,0,3,4,52,10902,0,0,0,0,11,c11,花・植物
394,60-69,無回答,1,0,0,9,12,7,83965,3,3,0,1294,1,c1,米・パン
394,60-69,無回答,1,0,0,9,12,7,83965,1,2,0,653,2,c2,肉
394,60-69,無回答,1,0,0,9,12,7,83965,1,1,0,178,3,c3,海鮮
394,60-69,無回答,1,0,0,9,12,7,83965,5,6,0,2260,4,c4,自然食品
394,60-69,無回答,1,0,0,9,12,7,83965,1,2,0,890,5,c5,即席食品
394,60-69,無回答,1,0,0,9,12,7,83965,5,5,0,3068,6,c6,惣菜
394,60-69,無回答,1,0,0,9,12,7,83965,5,5,0,3061,7,c7,飲料
394,60-69,無回答,1,0,0,9,12,7,83965,12,164,0,52290,8,c8,食料品その他
394,60-69,無回答,1,0,0,9,12,7,83965,12,20,0,11432,9,c9,医薬品類
394,60-69,無回答,1,0,0,9,12,7,83965,11,11,0,8839,10,c10,スキンケア・ヘアケア
394,60-69,無回答,1,0,0,9,12,7,83965,0,0,0,0,11,c11,花・植物
395,60-69,無回答,1,0,0,5,17,1,76610,0,0,0,0,1,c1,米・パン
395,60-69,無回答,1,0,0,5,17,1,76610,3,4,0,3353,2,c2,肉
395,60-69,無回答,1,0,0,5,17,1,76610,7,7,0,4627,3,c3,海鮮
395,60-69,無回答,1,0,0,5,17,1,76610,12,12,0,4406,4,c4,自然食品
395,60-69,無回答,1,0,0,5,17,1,76610,12,14,0,7811,5,c5,即席食品
395,60-69,無回答,1,0,0,5,17,1,76610,1,1,0,514,6,c6,惣菜
395,60-69,無回答,1,0,0,5,17,1,76610,1,1,0,178,7,c7,飲料
395,60-69,無回答,1,0,0,5,17,1,76610,17,148,-97,49481,8,c8,食料品その他
395,60-69,無回答,1,0,0,5,17,1,76610,6,6,0,6240,9,c9,医薬品類
395,60-69,無回答,1,0,0,5,17,1,76610,0,0,0,0,10,c10,スキンケア・ヘアケア
395,60-69,無回答,1,0,0,5,17,1,76610,0,0,0,0,11,c11,花・植物
396,50-59,無回答,2,0,0,6,17,4,180609,0,0,0,0,1,c1,米・パン
396,50-59,無回答,2,0,0,6,17,4,180609,2,4,0,2529,2,c2,肉
396,50-59,無回答,2,0,0,6,17,4,180609,1,1,0,1779,3,c3,海鮮
396,50-59,無回答,2,0,0,6,17,4,180609,6,12,0,2325,4,c4,自然食品
396,50-59,無回答,2,0,0,6,17,4,180609,10,16,0,8536,5,c5,即席食品
396,50-59,無回答,2,0,0,6,17,4,180609,3,3,-178,1989,6,c6,惣菜
396,50-59,無回答,2,0,0,6,17,4,180609,4,4,0,1597,7,c7,飲料
396,50-59,無回答,2,0,0,6,17,4,180609,17,222,0,100161,8,c8,食料品その他
396,50-59,無回答,2,0,0,6,17,4,180609,17,39,-1424,58655,9,c9,医薬品類
396,50-59,無回答,2,0,0,6,17,4,180609,1,1,0,192,10,c10,スキンケア・ヘアケア
396,50-59,無回答,2,0,0,6,17,4,180609,2,2,0,2846,11,c11,花・植物
397,30-39,無回答,1,0,0,4,6,41,26446,2,2,0,1100,1,c1,米・パン
397,30-39,無回答,1,0,0,4,6,41,26446,0,0,0,0,2,c2,肉
397,30-39,無回答,1,0,0,4,6,41,26446,2,2,-71,1350,3,c3,海鮮
397,30-39,無回答,1,0,0,4,6,41,26446,0,0,0,0,4,c4,自然食品
397,30-39,無回答,1,0,0,4,6,41,26446,4,4,0,2046,5,c5,即席食品
397,30-39,無回答,1,0,0,4,6,41,26446,0,0,0,0,6,c6,惣菜
397,30-39,無回答,1,0,0,4,6,41,26446,0,0,0,0,7,c7,飲料
397,30-39,無回答,1,0,0,4,6,41,26446,6,58,0,18415,8,c8,食料品その他
397,30-39,無回答,1,0,0,4,6,41,26446,5,5,0,3535,9,c9,医薬品類
397,30-39,無回答,1,0,0,4,6,41,26446,0,0,0,0,10,c10,スキンケア・ヘアケア
397,30-39,無回答,1,0,0,4,6,41,26446,0,0,0,0,11,c11,花・植物
398,20-29,無回答,2,0,0,4,26,8,78494,2,3,0,975,1,c1,米・パン
398,20-29,無回答,2,0,0,4,26,8,78494,2,2,0,1057,2,c2,肉
398,20-29,無回答,2,0,0,4,26,8,78494,4,4,0,2493,3,c3,海鮮
398,20-29,無回答,2,0,0,4,26,8,78494,5,6,0,1556,4,c4,自然食品
398,20-29,無回答,2,0,0,4,26,8,78494,8,10,0,5084,5,c5,即席食品
398,20-29,無回答,2,0,0,4,26,8,78494,2,3,0,530,6,c6,惣菜
398,20-29,無回答,2,0,0,4,26,8,78494,2,2,0,1155,7,c7,飲料
398,20-29,無回答,2,0,0,4,26,8,78494,26,108,0,47650,8,c8,食料品その他
398,20-29,無回答,2,0,0,4,26,8,78494,20,20,0,14185,9,c9,医薬品類
398,20-29,無回答,2,0,0,4,26,8,78494,1,1,0,787,10,c10,スキンケア・ヘアケア
398,20-29,無回答,2,0,0,4,26,8,78494,2,2,0,3022,11,c11,花・植物
399,40-49,独身,1,0,0,2,15,2,39325,2,2,0,3558,1,c1,米・パン
399,40-49,独身,1,0,0,2,15,2,39325,1,1,0,1212,2,c2,肉
399,40-49,独身,1,0,0,2,15,2,39325,0,0,0,0,3,c3,海鮮
399,40-49,独身,1,0,0,2,15,2,39325,1,1,0,621,4,c4,自然食品
399,40-49,独身,1,0,0,2,15,2,39325,8,10,0,2340,5,c5,即席食品
399,40-49,独身,1,0,0,2,15,2,39325,0,0,0,0,6,c6,惣菜
399,40-49,独身,1,0,0,2,15,2,39325,0,0,0,0,7,c7,飲料
399,40-49,独身,1,0,0,2,15,2,39325,15,63,0,12848,8,c8,食料品その他
399,40-49,独身,1,0,0,2,15,2,39325,15,22,0,18214,9,c9,医薬品類
399,40-49,独身,1,0,0,2,15,2,39325,0,0,0,0,10,c10,スキンケア・ヘアケア
399,40-49,独身,1,0,0,2,15,2,39325,1,1,0,532,11,c11,花・植物
400,30-39,既婚,4,2,0,6,14,19,120867,12,20,0,3321,1,c1,米・パン
400,30-39,既婚,4,2,0,6,14,19,120867,1,1,0,888,2,c2,肉
400,30-39,既婚,4,2,0,6,14,19,120867,0,0,0,0,3,c3,海鮮
400,30-39,既婚,4,2,0,6,14,19,120867,14,18,0,4197,4,c4,自然食品
400,30-39,既婚,4,2,0,6,14,19,120867,9,9,0,4320,5,c5,即席食品
400,30-39,既婚,4,2,0,6,14,19,120867,0,0,0,0,6,c6,惣菜
400,30-39,既婚,4,2,0,6,14,19,120867,5,5,0,1934,7,c7,飲料
400,30-39,既婚,4,2,0,6,14,19,120867,14,216,-374,65348,8,c8,食料品その他
400,30-39,既婚,4,2,0,6,14,19,120867,14,59,-623,33737,9,c9,医薬品類
400,30-39,既婚,4,2,0,6,14,19,120867,1,1,0,7122,10,c10,スキンケア・ヘアケア
400,30-39,既婚,4,2,0,6,14,19,120867,0,0,0,0,11,c11,花・植物
401,30-39,独身,5,3,1,3,23,7,89002,1,1,0,356,1,c1,米・パン
401,30-39,独身,5,3,1,3,23,7,89002,7,14,0,10052,2,c2,肉
401,30-39,独身,5,3,1,3,23,7,89002,3,3,0,2407,3,c3,海鮮
401,30-39,独身,5,3,1,3,23,7,89002,3,3,0,886,4,c4,自然食品
401,30-39,独身,5,3,1,3,23,7,89002,8,9,0,3109,5,c5,即席食品
401,30-39,独身,5,3,1,3,23,7,89002,2,2,0,1423,6,c6,惣菜
401,30-39,独身,5,3,1,3,23,7,89002,1,1,0,443,7,c7,飲料
401,30-39,独身,5,3,1,3,23,7,89002,23,149,0,34391,8,c8,食料品その他
401,30-39,独身,5,3,1,3,23,7,89002,23,36,0,35935,9,c9,医薬品類
401,30-39,独身,5,3,1,3,23,7,89002,0,0,0,0,10,c10,スキンケア・ヘアケア
401,30-39,独身,5,3,1,3,23,7,89002,0,0,0,0,11,c11,花・植物
402,50-59,無回答,1,0,0,5,20,7,48043,2,2,0,1423,1,c1,米・パン
402,50-59,無回答,1,0,0,5,20,7,48043,2,2,0,486,2,c2,肉
402,50-59,無回答,1,0,0,5,20,7,48043,2,2,0,1777,3,c3,海鮮
402,50-59,無回答,1,0,0,5,20,7,48043,2,2,0,352,4,c4,自然食品
402,50-59,無回答,1,0,0,5,20,7,48043,7,7,0,2482,5,c5,即席食品
